ip,port,protocols,anonymity,country,city,latency_ms,uptime_pct,alive,uptime_24h,uptime_7d,reliability
15.223.237.12,26514,,,CA,Montreal,,11.0,false,11.1,12.4,unstable
8.213.128.6,9080,,,KR,Seoul,,4.7,false,6.3,3.8,unstable
43.200.179.23,30976,,,KR,Incheon,,11.2,false,5.9,7.6,unstable
43.208.134.144,19585,,,TH,Bangkok,,15.5,false,17.6,6.9,unstable
157.20.50.187,3125,,,ID,,,12.2,false,17.6,9.7,unstable
103.154.52.5,1111,,,ID,Majenang,,10.6,false,22.2,23.8,unstable
202.4.122.122,81,,,BD,,,29.2,false,0.0,29.2,unstable
47.251.87.74,85,,,US,,,7.5,false,6.3,5.2,unstable
8.130.71.75,10000,,,CN,Beijing,,7.2,false,11.8,7.0,unstable
31.76.10.157,8080,,,GB,,,13.0,false,0.0,13.2,unstable
43.208.243.207,9976,,,TH,Bangkok,,15.9,false,17.6,9.7,unstable
13.38.27.183,1082,,,FR,Paris,,7.5,false,11.8,7.9,unstable
47.90.167.27,3128,,,US,,,5.3,false,6.3,2.3,unstable
43.200.179.23,20639,,,KR,Incheon,,12.1,false,11.1,11.1,unstable
186.31.135.202,999,,,CO,Bogota,,26.9,false,44.4,55.3,flaky
47.88.11.3,2020,,,US,,,8.2,false,16.7,8.6,unstable
13.208.166.217,57310,,,JP,Osaka,,14.2,false,0.0,9.4,unstable
2.188.229.150,7020,,,IR,,,25.2,false,23.5,34.7,unstable
51.17.154.141,55427,,,IL,Tel Aviv,,10.9,false,0.0,10.8,unstable
54.253.167.61,8083,,,AU,Sydney,,7.0,false,5.9,6.9,unstable
200.71.111.158,999,,,MX,San Felipe Orizatlan,,11.4,false,38.9,22.3,unstable
39.102.213.213,34567,,,CN,Beijing,,5.3,false,6.3,4.6,unstable
16.28.101.55,50672,,,ZA,Cape Town,,15.8,false,5.9,13.3,unstable
103.129.200.129,8070,,,BD,,,29.8,false,40.0,43.0,unstable
190.95.132.190,999,,,EC,Santo Domingo de los Colorados,,9.8,false,13.3,14.2,unstable
16.28.32.67,38567,,,ZA,Cape Town,,14.7,false,0.0,13.9,unstable
103.114.25.2,8088,,,NP,,,9.0,false,22.2,13.8,unstable
15.229.231.89,31896,,,BR,Sao Paulo,,11.8,false,5.9,10.6,unstable
148.230.15.180,999,,,MX,Frontera,,9.9,false,18.8,16.0,unstable
70.61.188.34,3128,,,US,Blacklick,,16.8,false,27.8,17.1,unstable
13.206.73.237,56308,,,IN,Mumbai,,12.9,false,11.8,8.2,unstable
13.38.27.183,32266,,,FR,Paris,,14.1,false,6.3,9.0,unstable
54.188.236.206,7890,,,US,Boardman,,10.0,false,6.3,9.6,unstable
3.99.158.157,58404,,,CA,Montreal,,13.6,false,0.0,11.4,unstable
223.254.141.102,6611,,,CN,,,6.4,false,0.0,7.7,unstable
40.177.99.164,3199,,,CA,Calgary,,9.4,false,0.0,8.0,unstable
103.224.65.89,8080,,,ID,Jember,,19.9,false,22.2,34.3,unstable
47.106.198.144,45,,,CN,Shenzhen,,15.2,false,11.8,7.2,unstable
16.62.123.236,39873,,,CH,Zurich,,15.5,false,11.8,10.1,unstable
47.91.89.3,9050,,,DE,Frankfurt am Main,,7.1,false,11.1,6.3,unstable
103.106.79.253,2233,,,ID,Jakarta,,19.5,false,77.3,44.0,unstable
96.126.111.39,1081,,,US,Cedar Knolls,,69.6,false,50.0,48.3,unstable
18.60.247.31,35357,,,IN,Hyderabad,,12.9,false,11.8,10.6,unstable
47.251.73.54,64,,,US,,,7.9,false,6.3,5.2,unstable
3.127.27.51,3420,,,DE,Frankfurt am Main,,12.3,false,11.8,9.1,unstable
3.121.130.230,22284,,,DE,Frankfurt am Main,,13.9,false,6.3,9.4,unstable
47.104.27.165,8008,,,CN,Qingdao,,11.5,false,11.8,7.2,unstable
18.191.250.90,17807,,,US,Columbus,,14.4,false,5.9,15.9,unstable
43.198.94.82,936,,,HK,Hong Kong,,9.1,false,0.0,9.4,unstable
18.190.253.157,35789,,,US,Columbus,,12.1,false,11.1,14.1,unstable
35.182.12.78,31433,,,CA,Montreal,,10.8,false,5.9,12.1,unstable
182.160.124.214,12331,,,BD,Dhaka,,9.7,false,23.5,15.6,unstable
103.55.22.231,3125,,,ID,Kisaran,,8.7,false,11.8,10.8,unstable
35.182.12.78,49184,,,CA,Montreal,,8.1,false,0.0,8.5,unstable
190.93.189.139,999,,,DO,Santiago de los Caballeros,,11.7,false,38.9,22.8,unstable
3.99.158.157,13900,,,CA,Montreal,,12.1,false,0.0,12.1,unstable
47.109.83.196,9098,,,CN,Chengdu,,7.7,false,11.8,3.7,unstable
15.161.59.54,12680,,,IT,Milan,,12.5,false,6.3,10.7,unstable
15.161.59.54,45905,,,IT,Milan,,13.9,false,12.5,6.0,unstable
43.208.237.116,5572,,,TH,Bangkok,,9.5,false,0.0,9.5,unstable
15.229.231.89,8236,,,BR,Sao Paulo,,14.7,false,17.6,10.4,unstable
43.207.132.28,15020,,,JP,Tokyo,,10.3,false,0.0,9.3,unstable
15.152.75.215,20972,,,JP,Osaka,,10.7,false,5.9,11.0,unstable
40.177.99.164,10976,,,CA,Calgary,,10.2,false,0.0,9.4,unstable
31.129.253.30,39540,,,UA,Izium,,7.0,false,0.0,5.7,unstable
43.205.125.76,7192,,,IN,Mumbai,,11.0,false,0.0,12.1,unstable
43.199.29.225,10280,,,HK,Hong Kong,,10.8,false,11.8,9.6,unstable
8.148.23.165,6379,,,CN,Hangzhou,,12.2,false,11.8,7.7,unstable
54.253.183.151,8140,,,AU,Sydney,,13.6,false,5.9,9.6,unstable
13.53.139.178,4572,,,SE,Stockholm,,8.4,false,11.8,7.4,unstable
34.246.183.20,17531,,,IE,Dublin,,13.9,false,5.9,12.5,unstable
13.48.13.125,51239,,,SE,Stockholm,,15.6,false,11.8,10.7,unstable
43.218.124.29,8181,,,ID,Jakarta,,14.1,false,6.3,9.3,unstable
16.51.148.102,30219,,,AU,Melbourne,,11.8,false,0.0,7.7,unstable
15.135.215.62,18072,,,AU,Sydney,,9.6,false,0.0,7.9,unstable
51.44.97.6,11625,,,FR,Paris,,12.8,false,5.9,12.8,unstable
15.223.237.12,9999,,,CA,Montreal,,12.7,false,6.3,14.9,unstable
109.224.242.98,8080,,,TR,,,33.2,false,55.0,45.3,unstable
51.84.101.19,7764,,,IL,Tel Aviv,,13.2,false,0.0,11.3,unstable
13.244.203.188,28897,,,ZA,Cape Town,,9.6,false,16.7,7.0,unstable
15.229.231.89,3456,,,BR,Sao Paulo,,14.8,false,11.1,12.6,unstable
35.182.12.78,58897,,,CA,Montreal,,12.7,false,5.9,11.7,unstable
103.54.169.37,3125,,,ID,Teluk Kuantan,,15.1,false,18.8,13.5,unstable
56.155.73.215,58760,,,JP,Osaka,,11.7,false,0.0,10.9,unstable
18.190.253.157,8117,,,US,Columbus,,12.9,false,17.6,13.9,unstable
13.38.217.179,69,,,FR,Paris,,15.9,false,0.0,4.3,unstable
45.123.142.10,8181,,,ID,,,7.9,false,23.5,13.2,unstable
152.231.27.28,8087,,,CO,Guacari,,13.9,false,33.3,17.7,unstable
15.135.215.62,53220,,,AU,Sydney,,13.0,false,27.8,7.6,unstable
43.218.124.29,42231,,,ID,Jakarta,,11.0,false,11.8,9.1,unstable
47.237.107.41,1337,,,SG,,,7.8,false,5.9,4.8,unstable
13.60.181.61,44967,,,SE,Stockholm,,12.8,false,6.3,11.2,unstable
56.155.73.215,8104,,,JP,Osaka,,9.4,false,11.8,9.1,unstable
35.78.212.217,2490,,,JP,Tokyo,,11.4,false,22.2,11.3,unstable
51.84.101.19,42235,,,IL,Tel Aviv,,12.2,false,11.1,9.0,unstable
103.50.25.13,8888,,,ID,Bandar Lampung,,16.6,false,22.2,35.6,unstable
103.36.8.7,3125,,,ID,Pandeglang,,8.4,false,0.0,9.7,unstable
15.164.225.200,41746,,,KR,Incheon,,15.2,false,6.3,9.3,unstable
54.253.183.151,15056,,,AU,Sydney,,13.1,false,17.6,8.0,unstable
51.34.28.236,34939,,,CH,Zurich,,12.8,false,0.0,11.5,unstable
13.212.26.15,26497,,,SG,Singapore,,11.3,false,0.0,10.2,unstable
8.146.200.53,3129,,,CN,Beijing,,9.9,false,5.9,10.3,unstable
51.16.4.39,9050,,,IL,Tel Aviv,,15.3,false,5.6,12.8,unstable
213.169.53.70,8185,,,BG,Sofia,,17.0,false,17.6,17.2,unstable
13.60.181.61,23830,,,SE,Stockholm,,14.3,false,6.3,9.6,unstable
16.26.143.154,18667,,,AU,Melbourne,,6.8,false,0.0,6.5,unstable
13.235.42.151,8865,,,IN,Mumbai,,11.6,false,17.6,7.4,unstable
47.254.239.51,80,,,MY,Kuala Lumpur,,34.5,false,22.2,23.6,unstable
16.62.123.236,14161,,,CH,Zurich,,9.7,false,5.9,7.9,unstable
47.107.166.143,3128,,,CN,Shenzhen,,8.8,false,11.1,7.2,unstable
15.161.131.175,13231,,,IT,Milan,,14.0,false,11.8,11.6,unstable
13.212.26.15,35479,,,SG,Singapore,,12.4,false,5.6,11.5,unstable
15.161.131.175,8631,,,IT,Milan,,12.1,false,5.9,9.6,unstable
38.172.170.80,999,,,VE,El Valle,,29.6,false,76.2,44.2,unstable
98.130.11.240,34158,,,IN,Hyderabad,,10.0,false,0.0,8.2,unstable
43.208.134.144,46537,,,TH,Bangkok,,12.8,false,11.8,6.9,unstable
34.246.183.20,39868,,,IE,Dublin,,5.0,false,6.3,5.0,unstable
43.200.179.23,36893,,,KR,Incheon,,13.6,false,6.3,10.4,unstable
15.161.131.175,55274,,,IT,Milan,,13.5,false,5.9,9.3,unstable
120.46.197.14,1081,,,CN,Beijing,,48.1,false,36.8,34.0,unstable
13.51.196.44,42903,,,SE,Stockholm,,12.0,false,5.9,9.6,unstable
54.180.117.151,36959,,,KR,Incheon,,6.4,false,0.0,6.8,unstable
43.218.124.29,14315,,,ID,Jakarta,,14.7,false,0.0,7.9,unstable
43.208.237.116,6393,,,TH,Bangkok,,10.1,false,0.0,5.2,unstable
18.163.33.4,14149,,,HK,Hong Kong,,14.6,false,16.7,7.4,unstable
157.66.16.63,8181,,,ID,Indramayu,,18.8,false,17.6,41.5,unstable
13.245.171.157,9558,,,ZA,Cape Town,,13.1,false,5.9,8.5,unstable
56.68.116.64,24124,,,MY,Kuala Lumpur,,12.7,false,12.5,9.0,unstable
101.132.249.207,4443,,,CN,Shanghai,,8.1,false,0.0,8.0,unstable
43.208.237.116,213,,,TH,Bangkok,,7.9,false,16.7,7.4,unstable
13.235.42.151,8118,,,IN,Mumbai,,13.0,false,11.8,5.5,unstable
13.206.73.237,18119,,,IN,Mumbai,,8.6,false,6.3,8.7,unstable
8.215.3.250,8081,,,ID,Jakarta,,7.0,false,5.9,4.1,unstable
98.130.11.240,18080,,,IN,Hyderabad,,7.8,false,0.0,8.5,unstable
103.148.28.233,8080,,,ID,,,8.9,false,42.1,23.2,unstable
45.74.31.42,8686,,,US,,,3.9,false,5.9,3.9,unstable
187.190.114.60,999,,,MX,Papantla de Olarte,,12.8,false,11.1,28.6,unstable
51.92.173.133,44083,,,ES,Zaragoza,,11.2,false,5.9,12.0,unstable
47.252.18.37,8060,,,US,,,9.4,false,0.0,3.5,unstable
89.251.21.57,8080,,,NL,Amsterdam,,11.3,false,17.6,12.2,unstable
43.198.94.82,3128,,,HK,Hong Kong,,6.8,false,11.8,5.7,unstable
149.129.226.9,4145,,,ID,Jakarta,,6.9,false,5.9,4.9,unstable
45.190.76.16,999,,,MX,Zapopan,,10.3,false,18.8,24.3,unstable
13.235.42.151,8880,,,IN,Mumbai,,7.6,false,5.9,6.8,unstable
13.244.203.188,35698,,,ZA,Cape Town,,11.8,false,5.6,7.7,unstable
99.79.58.74,33074,,,CA,Montreal,,12.9,false,11.8,13.2,unstable
13.208.238.59,28973,,,JP,Osaka,,14.8,false,11.1,13.4,unstable
13.60.181.61,57425,,,SE,Stockholm,,14.3,false,0.0,9.6,unstable
103.134.245.160,3125,,,ID,,,7.7,false,6.3,12.0,unstable
18.170.25.193,8999,,,GB,City of London,,10.2,false,5.9,4.9,unstable
40.192.121.249,4443,,,IN,Hyderabad,,7.1,false,11.8,7.9,unstable
51.44.97.6,958,,,FR,Paris,,10.5,false,0.0,13.1,unstable
13.246.6.135,23726,,,ZA,Cape Town,,10.1,false,5.9,6.6,unstable
103.31.235.254,3125,,,ID,,,11.2,false,23.5,11.4,unstable
54.253.183.151,69,,,AU,Sydney,,16.4,false,5.9,9.9,unstable
43.218.124.29,16163,,,ID,Jakarta,,11.0,false,6.3,6.2,unstable
43.205.113.210,52099,,,IN,Mumbai,,13.6,false,16.7,12.8,unstable
15.164.225.200,45990,,,KR,Incheon,,14.0,false,5.9,10.5,unstable
16.51.148.102,52280,,,AU,Melbourne,,9.7,false,5.9,7.6,unstable
16.51.148.102,33098,,,AU,Melbourne,,16.4,false,0.0,7.4,unstable
16.28.29.244,27437,,,ZA,Cape Town,,13.4,false,11.8,14.6,unstable
43.207.132.28,6034,,,JP,Tokyo,,11.1,false,0.0,11.0,unstable
13.38.217.179,26588,,,FR,Paris,,10.3,false,5.9,5.2,unstable
3.121.130.230,34560,,,DE,Frankfurt am Main,,9.1,false,11.8,7.0,unstable
16.51.148.102,58946,,,AU,Melbourne,,11.1,false,0.0,6.9,unstable
3.110.68.130,26577,,,IN,Mumbai,,8.8,false,0.0,5.4,unstable
16.28.32.67,58268,,,ZA,Cape Town,,13.4,false,17.6,11.7,unstable
16.51.62.173,24108,,,AU,Melbourne,,11.7,false,5.9,13.5,unstable
103.166.227.31,3125,,,ID,,,7.8,false,6.7,7.2,unstable
99.79.58.74,8677,,,CA,Montreal,,13.0,false,0.0,14.1,unstable
18.61.3.91,11835,,,IN,Hyderabad,,11.8,false,16.7,10.1,unstable
103.35.108.181,5020,,,BD,,,14.8,false,22.2,34.5,unstable
51.16.4.39,8050,,,IL,Tel Aviv,,14.5,false,12.5,16.0,unstable
43.200.174.95,48417,,,KR,Incheon,,10.3,false,0.0,7.4,unstable
43.199.29.225,1783,,,HK,Hong Kong,,11.0,false,6.3,11.0,unstable
182.160.109.155,12331,,,BD,,,8.7,false,17.6,13.4,unstable
13.51.196.44,11180,,,SE,Stockholm,,11.8,false,11.1,9.6,unstable
13.245.171.157,14,,,ZA,Cape Town,,12.9,false,11.1,9.8,unstable
15.161.131.175,53483,,,IT,Milan,,12.7,false,0.0,10.8,unstable
43.209.173.229,38156,,,TH,Bangkok,,9.2,false,11.8,7.6,unstable
56.68.116.64,8974,,,MY,Kuala Lumpur,,14.4,false,11.1,7.9,unstable
16.62.123.236,52634,,,CH,Zurich,,13.4,false,0.0,11.2,unstable
51.92.173.133,3629,,,ES,Zaragoza,,10.5,false,29.4,12.4,unstable
103.46.4.123,3125,,,ID,,,4.8,false,5.9,4.4,unstable
18.163.33.4,961,,,HK,Hong Kong,,11.1,false,11.8,9.0,unstable
35.182.12.78,1085,,,CA,Montreal,,10.4,false,11.8,10.6,unstable
40.192.120.123,48498,,,IN,Hyderabad,,10.3,false,22.2,9.3,unstable
13.235.42.151,8007,,,IN,Mumbai,,14.6,false,0.0,4.6,unstable
200.10.31.158,999,,,CO,Pereira,,17.7,false,38.9,29.9,unstable
13.48.13.125,59853,,,SE,Stockholm,,15.1,false,6.3,4.9,unstable
203.160.61.101,4145,,,ID,,,3.5,false,0.0,2.0,unstable
15.160.132.166,39160,,,IT,Milan,,15.4,false,17.6,13.2,unstable
51.85.44.149,8928,,,IL,Tel Aviv,,14.5,false,6.3,14.8,unstable
16.51.148.102,8081,,,AU,Melbourne,,12.8,false,12.5,9.6,unstable
13.126.183.60,27902,,,IN,Mumbai,,15.6,false,5.9,11.0,unstable
16.26.99.200,10039,,,AU,Melbourne,,11.3,false,11.8,6.0,unstable
18.231.126.121,7070,,,BR,Sao Paulo,,20.5,false,0.0,20.9,unstable
103.164.235.49,3125,,,ID,,,5.3,false,0.0,5.0,unstable
43.199.29.225,8188,,,HK,Hong Kong,,12.2,false,0.0,6.2,unstable
43.208.243.207,8695,,,TH,Bangkok,,14.0,false,11.1,11.8,unstable
16.18.37.186,56166,,,CH,Zurich,,12.3,false,12.5,14.0,unstable
18.228.228.159,31896,,,BR,Sao Paulo,,13.2,false,5.9,15.6,unstable
35.180.75.159,54154,,,FR,Paris,,8.2,false,5.6,9.0,unstable
13.246.6.135,8119,,,ZA,Cape Town,,13.3,false,11.8,11.0,unstable
18.228.228.159,30594,,,BR,Sao Paulo,,12.5,false,5.9,13.6,unstable
15.160.116.45,25093,,,IT,Milan,,12.9,false,6.3,11.8,unstable
43.199.29.225,9831,,,HK,Hong Kong,,12.1,false,0.0,6.6,unstable
47.120.0.231,9091,,,CN,Shenzhen,,6.2,false,17.6,6.3,unstable
18.170.25.193,35971,,,GB,City of London,,8.0,false,11.8,6.0,unstable
15.161.59.54,605,,,IT,Milan,,13.8,false,6.3,15.0,unstable
18.60.247.31,24675,,,IN,Hyderabad,,10.9,false,5.9,8.5,unstable
13.212.26.15,14975,,,SG,Singapore,,13.4,false,18.8,14.2,unstable
16.51.148.102,31552,,,AU,Melbourne,,14.8,false,5.9,8.2,unstable
52.47.115.41,15080,,,FR,Paris,,11.1,false,11.8,9.6,unstable
121.43.109.88,1111,,,CN,Hangzhou,,10.1,false,0.0,4.7,unstable
13.48.13.125,3629,,,SE,Stockholm,,12.2,false,16.7,9.5,unstable
16.51.148.102,34206,,,AU,Melbourne,,15.3,false,12.5,6.8,unstable
51.34.28.236,34210,,,CH,Zurich,,13.7,false,16.7,10.3,unstable
16.18.37.186,25931,,,CH,Zurich,,12.2,false,5.9,11.8,unstable
99.79.58.74,16618,,,CA,Montreal,,11.8,false,6.3,12.3,unstable
13.38.27.183,8104,,,FR,Paris,,7.9,false,6.3,7.3,unstable
16.26.143.154,24486,,,AU,Melbourne,,15.3,false,11.1,7.9,unstable
51.254.167.233,3010,,,FR,,,33.6,false,40.0,23.8,unstable
43.205.125.76,19806,,,IN,Mumbai,,12.6,false,11.1,13.5,unstable
13.51.196.44,8753,,,SE,Stockholm,,14.2,false,0.0,10.3,unstable
15.237.108.20,16333,,,FR,Paris,,16.0,false,6.3,12.4,unstable
13.38.217.179,43992,,,FR,Paris,,9.2,false,0.0,2.0,unstable
35.180.75.159,9059,,,FR,Paris,,12.6,false,5.9,13.9,unstable
51.44.97.6,1916,,,FR,Paris,,10.3,false,11.8,12.5,unstable
54.253.183.151,59036,,,AU,Sydney,,12.9,false,0.0,6.3,unstable
178.252.171.229,8080,,,IR,,,12.5,false,16.7,11.0,unstable
54.253.167.61,123,,,AU,Sydney,,13.5,false,11.8,8.5,unstable
45.238.112.228,56789,,,BR,Fortaleza,,14.3,false,33.3,21.3,unstable
43.199.29.225,21439,,,HK,Hong Kong,,12.3,false,0.0,9.8,unstable
188.225.37.219,3128,,,RU,St Petersburg,,24.5,false,0.0,24.3,unstable
103.176.97.113,8082,,,ID,Bandung,,35.2,false,63.2,41.7,unstable
54.253.183.151,30764,,,AU,Sydney,,16.3,false,0.0,7.1,unstable
51.34.28.236,551,,,CH,Zurich,,12.6,false,12.5,10.8,unstable
13.208.166.217,6969,,,JP,Osaka,,14.2,false,12.5,6.8,unstable
43.205.242.234,3055,,,IN,Mumbai,,11.5,false,11.8,12.6,unstable
18.222.132.180,12135,,,US,Columbus,,12.2,false,5.9,12.0,unstable
13.235.42.151,20470,,,IN,Mumbai,,14.2,false,5.9,10.4,unstable
13.244.203.188,9992,,,ZA,Cape Town,,12.8,false,12.5,10.1,unstable
56.155.73.159,46715,,,JP,Osaka,,11.7,false,11.1,11.3,unstable
47.107.166.143,8000,,,CN,Shenzhen,,18.9,false,17.6,9.4,unstable
103.155.168.178,8299,,,ID,,,10.4,false,17.6,23.8,unstable
13.246.6.135,3800,,,ZA,Cape Town,,13.2,false,17.6,8.2,unstable
56.155.73.215,9582,,,JP,Osaka,,16.1,false,11.8,10.7,unstable
103.94.250.171,3125,,,ID,,,14.7,false,17.6,12.3,unstable
13.208.238.59,50078,,,JP,Osaka,,11.8,false,0.0,8.7,unstable
35.183.127.162,11,,,CA,Montreal,,10.4,false,16.7,8.5,unstable
54.67.110.244,21966,,,US,San Jose,,14.2,false,0.0,15.4,unstable
54.37.73.95,3128,,,FR,,,41.8,false,55.0,40.6,unstable
13.212.26.15,12939,,,SG,Singapore,,12.5,false,6.3,10.2,unstable
103.3.58.162,8088,,,ID,,,19.4,false,52.6,33.5,unstable
16.26.99.200,21796,,,AU,Melbourne,,10.3,false,5.9,9.1,unstable
54.215.41.74,16448,,,US,San Jose,,10.9,false,11.8,11.8,unstable
15.135.215.62,8888,,,AU,Sydney,,10.7,false,0.0,9.9,unstable
98.130.11.240,69,,,IN,Hyderabad,,14.1,false,5.9,8.8,unstable
3.99.158.157,10436,,,CA,Montreal,,12.1,false,11.1,11.0,unstable
16.28.32.67,46510,,,ZA,Cape Town,,14.6,false,0.0,11.9,unstable
8.215.3.250,6379,,,ID,Jakarta,,3.5,false,0.0,3.5,unstable
3.99.158.157,23397,,,CA,Montreal,,13.5,false,11.8,12.0,unstable
43.198.22.151,3714,,,HK,Hong Kong,,10.2,false,11.1,11.1,unstable
8.213.156.191,13,,,KR,Seoul,,6.8,false,0.0,4.1,unstable
43.198.209.12,52212,,,HK,Hong Kong,,13.1,false,5.9,8.8,unstable
34.207.102.197,20320,,,US,Ashburn,,11.0,false,6.3,11.9,unstable
47.251.74.38,119,,,US,,,6.7,false,0.0,4.9,unstable
34.207.102.197,35509,,,US,Ashburn,,17.8,false,0.0,17.8,unstable
18.162.200.96,8334,,,HK,,,12.5,false,11.8,13.2,unstable
216.106.179.216,49158,,,US,Dallas,,27.2,false,0.0,30.5,unstable
160.22.198.10,8082,,,ID,,,31.1,false,55.0,45.8,unstable
8.220.136.174,9098,,,PH,Manila,,7.7,false,0.0,4.9,unstable
190.97.247.39,999,,,VE,San Cristobal,,4.0,false,0.0,9.1,unstable
38.19.43.141,999,,,CO,Pereira,,23.4,false,27.8,27.7,unstable
34.220.80.147,80,,,US,Boardman,,14.9,false,0.0,10.1,unstable
51.84.101.19,33739,,,IL,Tel Aviv,,11.0,false,5.9,9.3,unstable
47.250.177.202,1720,,,MY,Kuala Lumpur,,6.5,false,0.0,4.6,unstable
103.156.233.107,3125,,,ID,,,12.4,false,0.0,9.2,unstable
3.127.27.51,56095,,,DE,Frankfurt am Main,,12.7,false,17.6,10.9,unstable
51.92.173.133,6014,,,ES,Zaragoza,,11.7,false,6.3,10.1,unstable
18.60.247.31,37386,,,IN,Hyderabad,,13.3,false,0.0,8.0,unstable
43.218.124.29,8813,,,ID,Jakarta,,13.1,false,0.0,10.3,unstable
43.200.179.23,34883,,,KR,Incheon,,11.2,false,5.9,12.5,unstable
144.217.91.205,8080,,,CA,Beauharnois,,42.7,false,29.4,42.7,unstable
15.237.108.20,30976,,,FR,Paris,,15.1,false,6.3,12.6,unstable
43.198.94.82,8050,,,HK,Hong Kong,,12.0,false,11.8,12.6,unstable
8.138.82.6,8008,,,CN,Guangzhou,,13.1,false,5.9,6.3,unstable
47.251.73.54,9992,,,US,,,6.5,false,5.9,5.7,unstable
13.38.27.183,20335,,,FR,Paris,,10.1,false,6.3,10.3,unstable
47.250.51.110,8060,,,MY,Kuala Lumpur,,5.6,false,6.3,5.2,unstable
95.46.105.163,4145,,,RU,Grozny,,15.5,false,6.3,11.1,unstable
54.253.183.151,47369,,,AU,Sydney,,11.4,false,11.8,9.3,unstable
47.104.27.165,2000,,,CN,Qingdao,,8.6,false,11.8,5.8,unstable
181.78.25.253,999,,,CO,Bogota,,42.8,false,70.0,51.5,flaky
49.0.253.51,8888,,,HK,Hong Kong,,17.7,false,11.1,10.6,unstable
190.60.47.60,999,,,CO,Medellin,,11.1,false,33.3,20.0,unstable
54.253.183.151,10230,,,AU,Sydney,,6.2,false,6.3,6.3,unstable
51.16.4.39,55083,,,IL,Tel Aviv,,13.5,false,11.8,15.1,unstable
16.52.81.236,49228,,,CA,Montreal,,12.7,false,0.0,13.5,unstable
121.43.109.88,8080,,,CN,Hangzhou,,12.7,false,11.8,6.1,unstable
18.222.132.180,7769,,,US,Columbus,,12.9,false,0.0,11.9,unstable
40.176.175.23,35512,,,CA,Calgary,,14.9,false,5.9,14.9,unstable
103.155.190.130,8080,,,ID,Blitar,,18.9,false,52.6,40.2,unstable
99.79.58.74,34837,,,CA,Montreal,,12.1,false,0.0,14.3,unstable
103.141.174.54,11411,,,BD,,,29.6,false,65.0,49.9,unstable
13.38.217.179,9100,,,FR,Paris,,9.6,false,0.0,3.7,unstable
43.205.113.210,2123,,,IN,Mumbai,,11.4,false,11.8,12.7,unstable
56.155.73.215,53948,,,JP,Osaka,,14.5,false,11.8,9.0,unstable
3.19.213.118,30937,,,US,Columbus,,10.2,false,0.0,10.7,unstable
13.212.26.15,42774,,,SG,Singapore,,13.3,false,17.6,12.3,unstable
43.200.179.23,33031,,,KR,Incheon,,11.2,false,5.9,10.4,unstable
47.88.11.3,60489,,,US,,,11.1,false,11.8,10.5,unstable
18.228.228.159,29790,,,BR,Sao Paulo,,11.3,false,5.6,11.5,unstable
54.180.117.151,26549,,,KR,Incheon,,8.7,false,11.8,8.9,unstable
43.199.29.225,8180,,,HK,Hong Kong,,9.1,false,11.1,9.0,unstable
63.181.83.210,35635,,,DE,Frankfurt am Main,,10.3,false,6.3,9.7,unstable
16.28.29.244,25414,,,ZA,Cape Town,,12.8,false,5.6,12.2,unstable
16.26.99.200,15455,,,AU,Melbourne,,12.0,false,6.3,9.6,unstable
43.199.29.225,32025,,,HK,Hong Kong,,11.8,false,17.6,10.5,unstable
13.60.181.61,26286,,,SE,Stockholm,,9.3,false,0.0,9.6,unstable
15.161.131.175,71,,,IT,Milan,,13.7,false,11.8,12.3,unstable
13.212.26.15,46513,,,SG,Singapore,,11.7,false,5.9,10.3,unstable
39.104.57.33,8088,,,CN,Beijing,,10.5,false,11.8,7.1,unstable
18.228.228.159,428,,,BR,Sao Paulo,,12.4,false,0.0,14.9,unstable
51.85.44.149,16440,,,IL,Tel Aviv,,14.1,false,16.7,12.6,unstable
103.231.45.145,1080,,,IN,,,6.8,false,5.9,3.2,unstable
78.12.252.87,8937,,,MX,Queretaro City,,14.3,false,11.8,11.1,unstable
216.106.179.216,49178,,,US,Dallas,,38.5,false,0.0,40.2,unstable
51.34.28.236,7999,,,CH,Zurich,,6.6,false,5.9,6.6,unstable
38.156.235.37,999,,,DO,Santo Domingo,,6.1,false,5.9,14.4,unstable
51.34.28.236,10011,,,CH,Zurich,,12.5,false,5.9,13.4,unstable
43.198.22.151,28709,,,HK,Hong Kong,,11.9,false,0.0,14.1,unstable
43.200.174.95,8085,,,KR,Incheon,,13.6,false,5.9,7.7,unstable
56.155.73.159,9827,,,JP,Osaka,,12.3,false,12.5,10.2,unstable
18.188.168.99,26638,,,US,Columbus,,11.9,false,27.8,12.7,unstable
36.255.86.115,84,,,IN,Bengaluru,,4.3,false,0.0,2.6,unstable
103.105.40.9,4145,,,IN,Erode,,4.7,false,16.7,7.1,unstable
47.237.2.245,1311,,,SG,,,8.7,false,0.0,4.3,unstable
8.130.74.114,1234,,,CN,Beijing,,7.3,false,5.9,7.2,unstable
13.38.217.179,3746,,,FR,Paris,,10.0,false,0.0,6.3,unstable
40.177.99.164,8028,,,CA,Calgary,,8.1,false,5.9,7.2,unstable
43.206.240.252,20295,,,JP,Tokyo,,11.8,false,0.0,8.0,unstable
43.218.124.29,8010,,,ID,Jakarta,,4.0,false,5.9,4.0,unstable
108.131.109.106,23469,,,IE,Dublin,,14.0,false,0.0,12.3,unstable
43.208.243.207,15979,,,TH,Bangkok,,12.4,false,5.9,8.6,unstable
